nohup: ignoring input
Escuchando en 0.0.0.0:6100...
Tablas 'mediciones' y 'mediciones2' verificadas o creadas exitosamente.
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 750, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":737}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 737, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":737}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 737, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":705}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 705, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":705}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 705, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":677}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 677, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":677}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 677, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":652}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 652, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":652}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 652, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":619}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 619, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":619}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 619, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":606}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 606, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":606}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 606, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":599}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 599, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":599}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 599, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":603}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 603, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":603}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 603, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":585}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 585, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":585}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 585, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":607}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 607, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":607}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 607, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:41264 - {"carId":"car2","latitude":"11.021076","longitude":"-74.851623","timestamp":1732205470632,"speed":0,"rpm":601}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021076, Longitud: -74.851623, Velocidad: 0, RPM: 601, Timestamp: 2024-11-21 11:11:10
Datos recibidos desde 190.109.28.136:42977 - {"carId":"car1","latitude":"11.021084","longitude":"-74.851619","timestamp":1732205536168,"speed":0,"rpm":0}
Datos guardados en mediciones - Carro: car1, Latitud: 11.021084, Longitud: -74.851619, Velocidad: 0, RPM: 0, Timestamp: 2024-11-21 11:12:16
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205542902,"speed":0,"rpm":606}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 606, Timestamp: 2024-11-21 11:12:22
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205543836,"speed":0,"rpm":602}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 602, Timestamp: 2024-11-21 11:12:23
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205544828,"speed":0,"rpm":601}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 601, Timestamp: 2024-11-21 11:12:24
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205545754,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:12:25
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205546669,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:12:26
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205547697,"speed":0,"rpm":593}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 593, Timestamp: 2024-11-21 11:12:27
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205548615,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:12:28
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205549559,"speed":0,"rpm":597}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 597, Timestamp: 2024-11-21 11:12:29
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205550458,"speed":0,"rpm":604}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 604, Timestamp: 2024-11-21 11:12:30
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205551382,"speed":0,"rpm":594}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 594, Timestamp: 2024-11-21 11:12:31
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205552301,"speed":0,"rpm":610}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 610, Timestamp: 2024-11-21 11:12:32
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205553222,"speed":0,"rpm":679}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 679, Timestamp: 2024-11-21 11:12:33
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205554148,"speed":0,"rpm":760}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 760, Timestamp: 2024-11-21 11:12:34
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205555093,"speed":0,"rpm":764}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 764, Timestamp: 2024-11-21 11:12:35
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205555993,"speed":0,"rpm":765}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 765, Timestamp: 2024-11-21 11:12:35
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205556912,"speed":0,"rpm":760}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 760, Timestamp: 2024-11-21 11:12:36
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205557834,"speed":0,"rpm":764}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 764, Timestamp: 2024-11-21 11:12:37
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205558752,"speed":0,"rpm":760}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 760, Timestamp: 2024-11-21 11:12:38
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205559600,"speed":0,"rpm":753}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 753, Timestamp: 2024-11-21 11:12:39
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205560620,"speed":0,"rpm":755}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 755, Timestamp: 2024-11-21 11:12:40
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205561518,"speed":0,"rpm":702}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 702, Timestamp: 2024-11-21 11:12:41
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205562439,"speed":0,"rpm":681}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 681, Timestamp: 2024-11-21 11:12:42
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205563362,"speed":0,"rpm":651}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 651, Timestamp: 2024-11-21 11:12:43
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205564287,"speed":0,"rpm":616}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 616, Timestamp: 2024-11-21 11:12:44
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205565204,"speed":0,"rpm":608}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 608, Timestamp: 2024-11-21 11:12:45
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205566125,"speed":0,"rpm":597}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 597, Timestamp: 2024-11-21 11:12:46
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205567046,"speed":0,"rpm":604}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 604, Timestamp: 2024-11-21 11:12:47
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205567994,"speed":0,"rpm":607}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 607, Timestamp: 2024-11-21 11:12:47
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205568890,"speed":0,"rpm":600}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 600, Timestamp: 2024-11-21 11:12:48
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205569811,"speed":0,"rpm":599}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 599, Timestamp: 2024-11-21 11:12:49
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205570733,"speed":0,"rpm":594}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 594, Timestamp: 2024-11-21 11:12:50
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205571656,"speed":0,"rpm":600}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 600, Timestamp: 2024-11-21 11:12:51
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205572578,"speed":0,"rpm":599}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 599, Timestamp: 2024-11-21 11:12:52
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205573413,"speed":0,"rpm":602}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 602, Timestamp: 2024-11-21 11:12:53
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205574317,"speed":0,"rpm":602}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 602, Timestamp: 2024-11-21 11:12:54
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205575266,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:12:55
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205576166,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:12:56
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205577089,"speed":0,"rpm":601}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 601, Timestamp: 2024-11-21 11:12:57
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205578004,"speed":0,"rpm":671}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 671, Timestamp: 2024-11-21 11:12:58
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205578940,"speed":0,"rpm":767}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 767, Timestamp: 2024-11-21 11:12:58
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205579847,"speed":0,"rpm":775}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 775, Timestamp: 2024-11-21 11:12:59
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205580775,"speed":0,"rpm":761}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 761, Timestamp: 2024-11-21 11:13:00
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205581690,"speed":0,"rpm":762}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 762, Timestamp: 2024-11-21 11:13:01
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205582612,"speed":0,"rpm":771}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 771, Timestamp: 2024-11-21 11:13:02
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205583534,"speed":0,"rpm":765}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 765, Timestamp: 2024-11-21 11:13:03
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205584455,"speed":0,"rpm":759}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 759, Timestamp: 2024-11-21 11:13:04
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205585400,"speed":0,"rpm":742}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 742, Timestamp: 2024-11-21 11:13:05
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205586300,"speed":0,"rpm":667}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 667, Timestamp: 2024-11-21 11:13:06
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205587220,"speed":0,"rpm":643}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 643, Timestamp: 2024-11-21 11:13:07
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205588141,"speed":0,"rpm":632}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 632, Timestamp: 2024-11-21 11:13:08
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205589175,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:13:09
Datos recibidos desde 190.109.28.136:44159 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205590088,"speed":0,"rpm":599}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 599, Timestamp: 2024-11-21 11:13:10
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205591948,"speed":0,"rpm":597}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 597, Timestamp: 2024-11-21 11:13:11
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205592851,"speed":0,"rpm":596}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 596, Timestamp: 2024-11-21 11:13:12
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205593770,"speed":0,"rpm":597}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 597, Timestamp: 2024-11-21 11:13:13
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205594698,"speed":0,"rpm":593}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 593, Timestamp: 2024-11-21 11:13:14
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205595637,"speed":0,"rpm":601}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 601, Timestamp: 2024-11-21 11:13:15
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205596541,"speed":0,"rpm":598}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 598, Timestamp: 2024-11-21 11:13:16
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205597458,"speed":0,"rpm":597}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 597, Timestamp: 2024-11-21 11:13:17
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205598378,"speed":0,"rpm":609}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 609, Timestamp: 2024-11-21 11:13:18
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205599306,"speed":0,"rpm":600}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 600, Timestamp: 2024-11-21 11:13:19
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205600222,"speed":0,"rpm":627}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 627, Timestamp: 2024-11-21 11:13:20
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205601145,"speed":0,"rpm":668}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 668, Timestamp: 2024-11-21 11:13:21
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205601963,"speed":0,"rpm":764}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 764, Timestamp: 2024-11-21 11:13:21
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205602882,"speed":0,"rpm":773}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 773, Timestamp: 2024-11-21 11:13:22
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205603806,"speed":0,"rpm":768}
Datos guardados en mediciones2 - Carro: car2, Latitud: 11.021086, Longitud: -74.851616, Velocidad: 0, RPM: 768, Timestamp: 2024-11-21 11:13:23
Datos recibidos desde 179.19.47.175:5121 - {"carId":"car2","latitude":"11.021086","longitude":"-74.851616","timestamp":1732205604653,"speed":0,"rpm":758}
